recall,precision,baseline
0.9916548979329824,0.578663470182799,0.5758964879852125
0.991526511747336,0.5786752585044208,0.5758964879852125
0.9913981255616896,0.5786436867740727,0.5758964879852125
0.9913981255616896,0.5786870503597122,0.5758964879852125
0.9912697393760431,0.5786554747807839,0.5758964879852125
0.9911413531903968,0.5786238944685954,0.5758964879852125
0.9911413531903968,0.5786672663218649,0.5758964879852125
0.9911413531903968,0.578797420902684,0.5758964879852125
0.9910129670047503,0.5787658393941666,0.5758964879852125
0.9908845808191039,0.5787342531493701,0.5758964879852125
0.9908845808191039,0.5787776527934009,0.5758964879852125
0.9907561946334574,0.5787894697367434,0.5758964879852125
0.9906278084478111,0.5788012902257895,0.5758964879852125
0.9906278084478111,0.5788447111777945,0.5758964879852125
0.9906278084478111,0.5788881386450596,0.5758964879852125
0.9903710360765182,0.5789118198874297,0.5758964879852125
0.9903710360765182,0.5789552686880817,0.5758964879852125
0.9902426498908717,0.5789236658410268,0.5758964879852125
0.9901142637052254,0.5788920582495121,0.5758964879852125
0.9901142637052254,0.5789355153517003,0.5758964879852125
0.9901142637052254,0.578978978978979,0.5758964879852125
0.9899858775195789,0.5789473684210527,0.5758964879852125
0.9898574913339324,0.5789592250506871,0.5758964879852125
0.989729105148286,0.5789710852422081,0.5758964879852125
0.989729105148286,0.5790145711281358,0.5758964879852125
0.989729105148286,0.579058063546909,0.5758964879852125
0.9896007189626396,0.5790264423076923,0.5758964879852125
0.9896007189626396,0.5790699421531065,0.5758964879852125
0.9896007189626396,0.5791134485349362,0.5758964879852125
0.9894723327769932,0.5790818243294011,0.5758964879852125
0.9894723327769932,0.5791253381424707,0.5758964879852125
0.9894723327769932,0.5791688584955287,0.5758964879852125
0.9893439465913467,0.5791372313242147,0.5758964879852125
0.9892155604057004,0.5791055993987223,0.5758964879852125
0.9890871742200539,0.5790739627179795,0.5758964879852125
0.9890871742200539,0.5791174922949711,0.5758964879852125
0.9889587880344075,0.5790858517516163,0.5758964879852125
0.9889587880344075,0.5791293887677619,0.5758964879852125
0.988830401848761,0.5790977443609022,0.5758964879852125
0.988830401848761,0.5791848398255377,0.5758964879852125
0.988830401848761,0.5792283973828684,0.5758964879852125
0.9887020156631147,0.5791967509025271,0.5758964879852125
0.9885736294774682,0.5791650996615268,0.5758964879852125
0.988188470920529,0.5791136859529005,0.5758964879852125
0.988188470920529,0.5791572610985704,0.5758964879852125
0.9880600847348825,0.5791691751956652,0.5758964879852125
0.9880600847348825,0.5792127643561376,0.5758964879852125
0.9880600847348825,0.5792563600782779,0.5758964879852125
0.9880600847348825,0.579299962363568,0.5758964879852125
0.9879316985492361,0.5793119024316796,0.5758964879852125
0.9879316985492361,0.5793555187471766,0.5758964879852125
0.9879316985492361,0.5793991416309013,0.5758964879852125
0.9878033123635896,0.579367469879518,0.5758964879852125
0.9876749261779433,0.5793357933579336,0.5758964879852125
0.9875465399922968,0.57930411206507,0.5758964879852125
0.9874181538066504,0.5792724259998494,0.5758964879852125
0.9874181538066504,0.5793160590539319,0.5758964879852125
0.9871613814353576,0.5792526744010849,0.5758964879852125
0.9870329952497111,0.5793519216277317,0.5758964879852125
0.9870329952497111,0.5793955836913106,0.5758964879852125
0.9870329952497111,0.5794392523364486,0.5758964879852125
0.9869046090640647,0.579407552574056,0.5758964879852125
0.9869046090640647,0.57945122870496,0.5758964879852125
0.9869046090640647,0.5794949114210328,0.5758964879852125
0.9867762228784183,0.5794632086851629,0.5758964879852125
0.9867762228784183,0.579550595686925,0.5758964879852125
0.9867762228784183,0.5795942990724682,0.5758964879852125
0.9866478366927719,0.5795625942684767,0.5758964879852125
0.9866478366927719,0.579606305151218,0.5758964879852125
0.9866478366927719,0.5796500226278474,0.5758964879852125
0.9866478366927719,0.5796937466998566,0.5758964879852125
0.9866478366927719,0.5797374773687387,0.5758964879852125
0.9865194505071254,0.5797057714070162,0.5758964879852125
0.9865194505071254,0.579749509582013,0.5758964879852125
0.986391064321479,0.5797177997434543,0.5758964879852125
0.986391064321479,0.5797615454271053,0.5758964879852125
0.9862626781358326,0.5797298317108143,0.5758964879852125
0.9862626781358326,0.5797735849056603,0.5758964879852125
0.9861342919501862,0.5798293953347928,0.5758964879852125
0.9861342919501862,0.5799169497923745,0.5758964879852125
0.9861342919501862,0.5799607369374811,0.5758964879852125
0.9860059057645397,0.5799290191044325,0.5758964879852125
0.9860059057645397,0.5800166150592856,0.5758964879852125
0.9860059057645397,0.5800604229607251,0.5758964879852125
0.9860059057645397,0.5801042374801723,0.5758964879852125
0.9858775195788934,0.5800725185073274,0.5758964879852125
0.9857491333932469,0.580040794742011,0.5758964879852125
0.9857491333932469,0.5800846177092778,0.5758964879852125
0.9857491333932469,0.5801284472988288,0.5758964879852125
0.9857491333932469,0.5801722835121657,0.5758964879852125
0.9856207472076005,0.5801405576966674,0.5758964879852125
0.9856207472076005,0.5801844014510278,0.5758964879852125
0.985492361021954,0.5801526717557252,0.5758964879852125
0.9853639748363077,0.5801209372637944,0.5758964879852125
0.9852355886506612,0.5800891979741477,0.5758964879852125
0.9852355886506612,0.5801330511037194,0.5758964879852125
0.9851072024650148,0.5801013079307478,0.5758964879852125
0.9849788162793683,0.5800695599576592,0.5758964879852125
0.9849788162793683,0.5801134215500945,0.5758964879852125
0.9849788162793683,0.5801572897761645,0.5758964879852125
0.9849788162793683,0.5802011646373743,0.5758964879852125
0.9849788162793683,0.5802450461352292,0.5758964879852125
0.9847220439080755,0.5802254330887359,0.5758964879852125
0.984593657722429,0.5802375728228796,0.5758964879852125
0.984593657722429,0.5802814769975787,0.5758964879852125
0.9844652715367826,0.5802497162315551,0.5758964879852125
0.9844652715367826,0.5802936279703345,0.5758964879852125
0.9843368853511362,0.5802618633164308,0.5758964879852125
0.9843368853511362,0.5803497085761865,0.5758964879852125
0.9843368853511362,0.5803936411809235,0.5758964879852125
0.9842084991654898,0.5803618744795216,0.5758964879852125
0.9842084991654898,0.5804058146577832,0.5758964879852125
0.9842084991654898,0.5804497614901188,0.5758964879852125
0.9842084991654898,0.5804937149780403,0.5758964879852125
0.9842084991654898,0.5805376751230594,0.5758964879852125
0.9840801129798433,0.580505907300818,0.5758964879852125
0.9840801129798433,0.5805498750284026,0.5758964879852125
0.983951726794197,0.5805181033176792,0.5758964879852125
0.9838233406085505,0.5804863267934247,0.5758964879852125
0.9835665682372576,0.5804667373844522,0.5758964879852125
0.9835665682372576,0.5805107221338183,0.5758964879852125
0.9835665682372576,0.5805547135495605,0.5758964879852125
0.9835665682372576,0.5805987116331944,0.5758964879852125
0.9834381820516113,0.5805669243595574,0.5758964879852125
0.9834381820516113,0.5806109300386568,0.5758964879852125
0.9834381820516113,0.5806549423893269,0.5758964879852125
0.9834381820516113,0.5806989614130846,0.5758964879852125
0.9833097958659648,0.5806671721000758,0.5758964879852125
0.9833097958659648,0.5807111987262112,0.5758964879852125
0.9833097958659648,0.5807552320291174,0.5758964879852125
0.9831814096803184,0.5807234397512702,0.5758964879852125
0.9831814096803184,0.5807674806613075,0.5758964879852125
0.9831814096803184,0.5808555825242718,0.5758964879852125
0.9831814096803184,0.5808996434802397,0.5758964879852125
0.9830530234946719,0.5808678500986193,0.5758964879852125
0.9830530234946719,0.580911918670814,0.5758964879852125
0.9830530234946719,0.5809559939301973,0.5758964879852125
0.9830530234946719,0.5810000758782912,0.5758964879852125
0.9829246373090256,0.5809682804674458,0.5758964879852125
0.9829246373090256,0.5810123700387038,0.5758964879852125
0.9829246373090256,0.581056466302368,0.5758964879852125
0.9829246373090256,0.581100569259962,0.5758964879852125
0.9827962511233791,0.5810687718232883,0.5758964879852125
0.9826678649377327,0.5810369695589463,0.5758964879852125
0.9826678649377327,0.581081081081081,0.5758964879852125
0.9826678649377327,0.5811251993014958,0.5758964879852125
0.9826678649377327,0.581169324221716,0.5758964879852125
0.9825394787520862,0.5811375199331764,0.5758964879852125
0.9824110925664399,0.5811057108140948,0.5758964879852125
0.9822827063807934,0.5810738968633705,0.5758964879852125
0.9822827063807934,0.5811180312927237,0.5758964879852125
0.9822827063807934,0.5811621724268895,0.5758964879852125
0.9822827063807934,0.5812063202673959,0.5758964879852125
0.982154320195147,0.5811745042923345,0.5758964879852125
0.982154320195147,0.5812186597781492,0.5758964879852125
0.982154320195147,0.5812628219740141,0.5758964879852125
0.982154320195147,0.581306990881459,0.5758964879852125
0.982154320195147,0.5813511665020138,0.5758964879852125
0.9820259340095006,0.5813193494452045,0.5758964879852125
0.9820259340095006,0.581363532720225,0.5758964879852125
0.9818975478238542,0.5813317117664943,0.5758964879852125
0.9818975478238542,0.5813759026985937,0.5758964879852125
0.9817691616382077,0.5813440778470427,0.5758964879852125
0.9816407754525613,0.5813122481563141,0.5758964879852125
0.9816407754525613,0.5813564476885644,0.5758964879852125
0.9815123892669149,0.5813246140977872,0.5758964879852125
0.9815123892669149,0.5813688212927757,0.5758964879852125
0.9815123892669149,0.5814130352118032,0.5758964879852125
0.9813840030812685,0.5813811986613934,0.5758964879852125
0.9813840030812685,0.5814254202479653,0.5758964879852125
0.981255616895622,0.5814820450395618,0.5758964879852125
0.9811272307099757,0.5814502016282431,0.5758964879852125
0.9811272307099757,0.5814944452899102,0.5758964879852125
0.9809988445243292,0.5814625979758009,0.5758964879852125
0.9809988445243292,0.5815068493150685,0.5758964879852125
0.9808704583386828,0.5814749980972677,0.5758964879852125
0.9808704583386828,0.5815192571167606,0.5758964879852125
0.9807420721530363,0.5814874019943671,0.5758964879852125
0.98061368596739,0.5814555420219245,0.5758964879852125
0.98061368596739,0.5814998096688238,0.5758964879852125
0.98061368596739,0.5815440840566469,0.5758964879852125
0.9804852997817435,0.5815122211223636,0.5758964879852125
0.9803569135960971,0.581480353335364,0.5758964879852125
0.9802285274104506,0.5814484806945397,0.5758964879852125
0.9802285274104506,0.5814927646610815,0.5758964879852125
0.9802285274104506,0.5815370553736005,0.5758964879852125
0.9802285274104506,0.581581352833638,0.5758964879852125
0.9801001412248043,0.5815494781747543,0.5758964879852125
0.9801001412248043,0.5816824138982017,0.5758964879852125
0.9801001412248043,0.5817267393126572,0.5758964879852125
0.9799717550391578,0.5816948635878677,0.5758964879852125
0.9798433688535113,0.5816629830043442,0.5758964879852125
0.9797149826678649,0.5816310975609756,0.5758964879852125
0.9797149826678649,0.5816754325787027,0.5758964879852125
0.9795865964822185,0.5816435432230523,0.5758964879852125
0.9795865964822185,0.5816878859495311,0.5758964879852125
0.9795865964822185,0.5817322354376334,0.5758964879852125
0.9795865964822185,0.5817765916889058,0.5758964879852125
0.9795865964822185,0.5818209547048955,0.5758964879852125
0.9794582102965721,0.5817890642873484,0.5758964879852125
0.9793298241109256,0.5817571690054911,0.5758964879852125
0.9792014379252792,0.5817252688582106,0.5758964879852125
0.9790730517396328,0.5816933638443936,0.5758964879852125
0.9789446655539864,0.5816614539629262,0.5758964879852125
0.9788162793683399,0.5816295392126946,0.5758964879852125
0.9788162793683399,0.5816739147020676,0.5758964879852125
0.9786878931826936,0.5816419960323516,0.5758964879852125
0.9786878931826936,0.5816863792445631,0.5758964879852125
0.9786878931826936,0.5817307692307693,0.5758964879852125
0.9786878931826936,0.5817751659925208,0.5758964879852125
0.9786878931826936,0.5818195695313693,0.5758964879852125
0.9786878931826936,0.5818639798488665,0.5758964879852125
0.9786878931826936,0.5819083969465649,0.5758964879852125
0.9786878931826936,0.5819528208260173,0.5758964879852125
0.9786878931826936,0.5819972514887769,0.5758964879852125
0.9785595069970471,0.581965335573032,0.5758964879852125
0.9785595069970471,0.5820097739767868,0.5758964879852125
0.9784311208114007,0.5819778541428026,0.5758964879852125
0.9783027346257542,0.5819459294333282,0.5758964879852125
0.9783027346257542,0.5819903765370809,0.5758964879852125
0.9783027346257542,0.5820348304307974,0.5758964879852125
0.9781743484401079,0.5820029027576198,0.5758964879852125
0.9780459622544614,0.5819709702062643,0.5758964879852125
0.9780459622544614,0.5820154328061731,0.5758964879852125
0.9780459622544614,0.582059902200489,0.5758964879852125
0.977917576068815,0.5821169277799007,0.5758964879852125
0.977917576068815,0.5821614185264445,0.5758964879852125
0.977917576068815,0.5822059160742948,0.5758964879852125
0.977917576068815,0.5822504204250115,0.5758964879852125
0.9777891898831685,0.5822184848253191,0.5758964879852125
0.9777891898831685,0.582262996941896,0.5758964879852125
0.9777891898831685,0.5823075158651273,0.5758964879852125
0.9776608036975222,0.5822755773053984,0.5758964879852125
0.9776608036975222,0.5823201039993883,0.5758964879852125
0.9776608036975222,0.5823646375038238,0.5758964879852125
0.9775324175118757,0.5823326959847036,0.5758964879852125
0.9775324175118757,0.5823772372648004,0.5758964879852125
0.9775324175118757,0.5824217853591371,0.5758964879852125
0.9775324175118757,0.5824663402692778,0.5758964879852125
0.9774040313262293,0.5824343967561778,0.5758964879852125
0.9774040313262293,0.5824789594491201,0.5758964879852125
0.9774040313262293,0.582523528961665,0.5758964879852125
0.9772756451405828,0.5824915824915825,0.5758964879852125
0.9772756451405828,0.582536159791842,0.5758964879852125
0.9772756451405828,0.5825807439155058,0.5758964879852125
0.9772756451405828,0.5826253348641408,0.5758964879852125
0.9771472589549365,0.5825933864053888,0.5758964879852125
0.9771472589549365,0.5826379851488939,0.5758964879852125
0.97701887276929,0.5826060327668044,0.5758964879852125
0.97701887276929,0.5826506393078631,0.5758964879852125
0.97701887276929,0.5826952526799387,0.5758964879852125
0.97701887276929,0.5827398728846006,0.5758964879852125
0.9768904865836436,0.582707918517384,0.5758964879852125
0.9767621003979972,0.5826759592555717,0.5758964879852125
0.9767621003979972,0.5827205882352942,0.5758964879852125
0.9766337142123508,0.5826886250478743,0.5758964879852125
0.9765053280267043,0.5826566569633829,0.5758964879852125
0.9765053280267043,0.58270129472152,0.5758964879852125
0.9765053280267043,0.5827459393196445,0.5758964879852125
0.9765053280267043,0.5827905907593288,0.5758964879852125
0.9765053280267043,0.5828352490421456,0.5758964879852125
0.9765053280267043,0.5828799141696682,0.5758964879852125
0.9763769418410579,0.5828479460453709,0.5758964879852125
0.9762485556554115,0.5828159730206177,0.5758964879852125
0.9762485556554115,0.5828606469415913,0.5758964879852125
0.9761201694697651,0.5828286699885014,0.5758964879852125
0.9761201694697651,0.5828733517325974,0.5758964879852125
0.9761201694697651,0.5829180403281453,0.5758964879852125
0.9759917832841186,0.582886060420181,0.5758964879852125
0.9759917832841186,0.5829307568438004,0.5758964879852125
0.9759917832841186,0.5829754601226994,0.5758964879852125
0.9759917832841186,0.5830201702584554,0.5758964879852125
0.9759917832841186,0.5830648872526462,0.5758964879852125
0.9759917832841186,0.5831096111068498,0.5758964879852125
0.9758633970984723,0.5830776311752072,0.5758964879852125
0.9758633970984723,0.5831223628691983,0.5758964879852125
0.9757350109128258,0.5830903790087464,0.5758964879852125
0.9757350109128258,0.5831351185452314,0.5758964879852125
0.9757350109128258,0.5831798649478207,0.5758964879852125
0.9757350109128258,0.5832246182180953,0.5758964879852125
0.9757350109128258,0.5832693783576363,0.5758964879852125
0.9757350109128258,0.5833141453680252,0.5758964879852125
0.9756066247271794,0.5832821614983114,0.5758964879852125
0.9754782385415329,0.5832501727182007,0.5758964879852125
0.9754782385415329,0.5832949485644097,0.5758964879852125
0.9753498523558866,0.5832629558541267,0.5758964879852125
0.9752214661702401,0.5832309582309583,0.5758964879852125
0.9752214661702401,0.5832757429163787,0.5758964879852125
0.9752214661702401,0.5833205344801106,0.5758964879852125
0.9752214661702401,0.5833653329237386,0.5758964879852125
0.9752214661702401,0.5834101382488479,0.5758964879852125
0.9752214661702401,0.5834549504570243,0.5758964879852125
0.9752214661702401,0.583499769549854,0.5758964879852125
0.9750930799845936,0.5834677729123454,0.5758964879852125
0.9750930799845936,0.5835125998770744,0.5758964879852125
0.9750930799845936,0.5835574337303112,0.5758964879852125
0.9749646937989472,0.5835254341478407,0.5758964879852125
0.9749646937989472,0.5835702758779682,0.5758964879852125
0.9749646937989472,0.5836151245004612,0.5758964879852125
0.9748363076133008,0.5835831219737145,0.5758964879852125
0.9748363076133008,0.5836279784780938,0.5758964879852125
0.9747079214276544,0.5835959720193712,0.5758964879852125
0.9745795352420079,0.5835639606396064,0.5758964879852125
0.9745795352420079,0.5836088260167602,0.5758964879852125
0.9745795352420079,0.5836536982930955,0.5758964879852125
0.9743227628707151,0.5835896647185481,0.5758964879852125
0.9743227628707151,0.5836345458740291,0.5758964879852125
0.9741943766850687,0.5836025226888171,0.5758964879852125
0.9740659904994222,0.5835704945773402,0.5758964879852125
0.9740659904994222,0.5836153846153846,0.5758964879852125
0.9740659904994222,0.5836602815601201,0.5758964879852125
0.9739376043137759,0.5836282505000769,0.5758964879852125
0.9739376043137759,0.5836731553435408,0.5758964879852125
0.9739376043137759,0.5837180670975685,0.5758964879852125
0.9738092181281294,0.5836860330896498,0.5758964879852125
0.9738092181281294,0.5837309527474219,0.5758964879852125
0.973680831942483,0.583698914800277,0.5758964879852125
0.973680831942483,0.583743842364532,0.5758964879852125
0.973680831942483,0.5837887768455085,0.5758964879852125
0.9735524457568365,0.5837567359507313,0.5758964879852125
0.9734240595711902,0.5837246901224112,0.5758964879852125
0.9732956733855437,0.5836926393594087,0.5758964879852125
0.9731672871998973,0.5836605836605837,0.5758964879852125
0.9730389010142508,0.583628523024796,0.5758964879852125
0.9730389010142508,0.5836734693877551,0.5758964879852125
0.9729105148286045,0.583641404805915,0.5758964879852125
0.9729105148286045,0.5836863590849573,0.5758964879852125
0.972782128642958,0.5836542905561547,0.5758964879852125
0.972782128642958,0.5836992527540251,0.5758964879852125
0.972782128642958,0.5837442218798151,0.5758964879852125
0.972782128642958,0.583789197935126,0.5758964879852125
0.972782128642958,0.5838341809215596,0.5758964879852125
0.9726537424573116,0.5838021114279109,0.5758964879852125
0.9726537424573116,0.5838471023427867,0.5758964879852125
0.9725253562716651,0.5838150289017341,0.5758964879852125
0.9725253562716651,0.5838600277478033,0.5758964879852125
0.9723969700860188,0.5838279503584367,0.5758964879852125
0.9723969700860188,0.583872957138452,0.5758964879852125
0.9722685839003723,0.5838408757998612,0.5758964879852125
0.9722685839003723,0.5838858905165767,0.5758964879852125
0.9722685839003723,0.583930912175187,0.5758964879852125
0.9722685839003723,0.583975940777298,0.5758964879852125
0.9722685839003723,0.5840209763245161,0.5758964879852125
0.9722685839003723,0.5840660188184482,0.5758964879852125
0.9721401977147259,0.5840339375241034,0.5758964879852125
0.9720118115290795,0.584001851280469,0.5758964879852125
0.9720118115290795,0.5840469027231351,0.5758964879852125
0.9720118115290795,0.5840919611171116,0.5758964879852125
0.9720118115290795,0.5841370264640074,0.5758964879852125
0.9720118115290795,0.5841820987654321,0.5758964879852125
0.9720118115290795,0.5842271780229956,0.5758964879852125
0.9720118115290795,0.5842722642383084,0.5758964879852125
0.9720118115290795,0.5843173574129814,0.5758964879852125
0.9718834253434331,0.5842852732324791,0.5758964879852125
0.9717550391577866,0.5842531840988036,0.5758964879852125
0.9717550391577866,0.5842982862436313,0.5758964879852125
0.9717550391577866,0.584343395352428,0.5758964879852125
0.9717550391577866,0.5843885114268067,0.5758964879852125
0.9717550391577866,0.5844336344683808,0.5758964879852125
0.9717550391577866,0.5844787644787645,0.5758964879852125
0.9717550391577866,0.5845239014595721,0.5758964879852125
0.9717550391577866,0.5845690454124189,0.5758964879852125
0.9716266529721402,0.5845369583687341,0.5758964879852125
0.9716266529721402,0.5845821103043412,0.5758964879852125
0.9716266529721402,0.5846272692159135,0.5758964879852125
0.9714982667864938,0.5845951792336218,0.5758964879852125
0.9714982667864938,0.5846403461330449,0.5758964879852125
0.9714982667864938,0.5846855200123628,0.5758964879852125
0.9714982667864938,0.5847307008731937,0.5758964879852125
0.9714982667864938,0.5847758887171561,0.5758964879852125
0.9714982667864938,0.584821083545869,0.5758964879852125
0.9714982667864938,0.5848662853609522,0.5758964879852125
0.9714982667864938,0.5849114941640257,0.5758964879852125
0.9713698806008474,0.5848794063079777,0.5758964879852125
0.9712414944152009,0.5848473134905295,0.5758964879852125
0.9711131082295545,0.5848152157105304,0.5758964879852125
0.9709847220439081,0.584783112966829,0.5758964879852125
0.9709847220439081,0.5848283328178163,0.5758964879852125
0.9709847220439081,0.5848735596628257,0.5758964879852125
0.9709847220439081,0.5849187935034803,0.5758964879852125
0.9709847220439081,0.5849640343414031,0.5758964879852125
0.9709847220439081,0.5850092821782178,0.5758964879852125
0.9709847220439081,0.5850997988550208,0.5758964879852125
0.9708563358582617,0.5850676982591876,0.5758964879852125
0.9708563358582617,0.5851129681213246,0.5758964879852125
0.9708563358582617,0.5851582449895535,0.5758964879852125
0.9707279496726152,0.5851261414641696,0.5758964879852125
0.9707279496726152,0.5851714263601888,0.5758964879852125
0.9707279496726152,0.5852167182662539,0.5758964879852125
0.9707279496726152,0.5852620171839926,0.5758964879852125
0.9705995634869689,0.5852299117510451,0.5758964879852125
0.9705995634869689,0.5852752187040334,0.5758964879852125
0.9704711773013224,0.5852431093217715,0.5758964879852125
0.9704711773013224,0.5852884243128146,0.5758964879852125
0.9704711773013224,0.5853337463218212,0.5758964879852125
0.9704711773013224,0.5853790753504221,0.5758964879852125
0.9704711773013224,0.5854244114002478,0.5758964879852125
0.9704711773013224,0.58546975447293,0.5758964879852125
0.9704711773013224,0.5855151045701007,0.5758964879852125
0.9704711773013224,0.5855604616933922,0.5758964879852125
0.970342791115676,0.5855283545088318,0.5758964879852125
0.9702144049300295,0.5854962423491129,0.5758964879852125
0.9702144049300295,0.5855416085541608,0.5758964879852125
0.970086018744383,0.5855094924447889,0.5758964879852125
0.9699576325587367,0.5854773713577185,0.5758964879852125
0.9698292463730902,0.5854452452917926,0.5758964879852125
0.9698292463730902,0.5854906216090529,0.5758964879852125
0.9698292463730902,0.5855360049608558,0.5758964879852125
0.9698292463730902,0.5855813953488372,0.5758964879852125
0.9698292463730902,0.5856267927746337,0.5758964879852125
0.9698292463730902,0.5856721972398822,0.5758964879852125
0.9698292463730902,0.58571760874622,0.5758964879852125
0.9698292463730902,0.5857630272952854,0.5758964879852125
0.9697008601874438,0.58573090345095,0.5758964879852125
0.9697008601874438,0.5857763300760044,0.5758964879852125
0.9695724740017974,0.5857442022803071,0.5758964879852125
0.9695724740017974,0.5857896369841762,0.5758964879852125
